MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
-203.6814,141.43584,-59.8796,56.421696,-37.631073,-35.977962,-12.062763,-14.009478,18.853937,-18.37246,-15.212462,-2.7586312,-7.4020677,-8.823878,-7.781226,3.7668734,-14.503714,-7.3844624,4.080386,-8.5710535,330.3719552194724,0.068572998046875,0
-254.38681,134.43118,-34.031708,36.37963,-6.3104587,-50.754417,-6.115218,-11.800194,-19.767921,-9.699959,-17.095816,-12.253006,-6.473066,-14.752994,-11.973452,-6.448836,-10.620642,-8.926921,-8.057192,-0.6762732,383.88538390012906,0.0460205078125,0
-210.51752,98.165115,-30.895542,80.63036,-14.266491,3.399769,9.111825,-25.419605,2.1365075,-13.551936,-2.6799312,-5.593193,-12.067957,-11.2683525,-15.985067,-3.7801971,-16.357037,-2.8294876,5.6292686,1.4808456,433.5013340045486,0.1239013671875,0
-237.63136,181.31091,-18.77492,15.406365,-7.334134,-20.679623,-17.837326,-29.01173,-6.650095,-12.09931,-17.274971,-10.541541,-17.408686,-18.198763,-19.037642,-7.6060796,-3.6970549,-10.971643,-3.633315,-5.5020566,340.7663421069753,0.034820556640625,0
-191.79605,137.2757,-70.35866,49.954536,-45.468414,-27.17615,-3.611999,-21.266275,8.69171,-15.986856,-13.312356,-14.684147,-5.6270704,1.6101594,-14.575271,-0.4501898,-8.580286,-5.472558,3.6778975,-2.7949128,389.7898303114092,0.074371337890625,0
-210.15845,169.27695,-17.242378,21.988937,-8.441025,7.402397,10.259682,-31.853382,-2.8516755,9.495895,-8.712065,-16.076372,-12.592802,-6.071187,-7.6663494,-4.2394924,-9.9622555,-5.7703943,-6.206752,-25.862461,358.3462758332206,0.04168701171875,0
-243.41269,154.20569,-1.9000959,95.53734,-0.70527303,-9.284231,3.7869663,-32.457626,-6.108219,-4.350299,-2.1258583,-11.008968,-12.945795,0.2803868,-4.656846,1.57159,-5.582672,-5.2014794,-0.12791526,-3.7641842,129.38897903033774,0.033935546875,1
-233.81348,164.31609,-67.31265,4.6488805,-24.688957,-25.64571,1.9705396,-18.63992,-3.113187,-3.584608,-0.5214789,-4.9818325,-14.898573,3.20637,-11.128992,-11.530358,-2.2155848,-14.984341,0.606776,2.2564642,343.2684770178666,0.06005859375,0
-233.51111,116.3391,-35.448196,119.518135,-8.520925,-19.966587,17.680077,-27.033436,4.177702,-11.097497,-9.352555,0.3038422,-17.175243,4.77506,-3.0378668,-11.092644,2.5028245,-3.4524913,-5.9697857,-1.3227794,80.65738014182239,0.148040771484375,1
-254.19025,146.16113,14.073141,93.41799,22.953812,8.126959,11.641084,-25.420528,-15.075594,-14.998308,-10.669935,-13.54019,-11.222294,0.549709,-6.596653,2.9954758,4.444542,-5.192793,-5.8535194,-6.8842382,134.3613142080459,0.022430419921875,1
-290.45126,192.55225,32.94988,-6.5956135,-26.983217,-37.164894,-24.356144,-12.695206,-11.205467,-14.564603,-0.9953742,4.3109097,-11.4026375,-7.049817,-2.2174966,-15.802166,-11.966239,-2.3446517,-3.3658738,1.3342289,275.20550926126833,0.0548095703125,0
-220.419,166.49536,-13.06909,43.461273,-15.789366,-7.9876328,-3.6771605,-30.670982,7.8654127,-3.4790425,-10.124038,-5.2376137,-13.395487,-3.1806228,-12.662115,-11.063671,-6.2753944,-5.793126,2.7911248,-7.796347,247.81046898839256,0.06304931640625,1
-248.22845,102.81482,5.973418,102.321175,-45.31785,-36.930122,-9.953622,-17.679852,8.567433,-23.39408,2.6170485,-1.3274574,-14.493568,-0.11453098,-15.088741,-3.479576,-12.592361,-18.710632,-7.3505683,-11.632825,279.9119148215488,0.155059814453125,0
-212.7341,145.78912,-12.610893,45.52942,-7.3451824,-11.257741,0.6042541,-15.254625,1.6309611,-13.091368,-8.726402,-2.9229455,-12.087357,-2.374244,-6.62831,-6.799763,-4.792936,-6.132412,-3.0839505,-7.158643,297.61595577441807,0.071685791015625,1
-238.70749,172.20862,-8.26442,34.99018,-1.3252778,-3.8086662,-4.03419,-25.68541,-7.7671633,-14.369158,-5.1219945,-6.2059455,-21.538837,-4.734461,-4.645768,-6.3690977,-5.5954094,-8.088268,-1.0529895,-4.0482197,228.5293795602852,0.047943115234375,1
-210.35759,195.80869,-11.855885,30.311018,-10.378187,-2.403954,18.606758,-10.756264,1.0211176,-7.746132,-13.716317,-7.643212,-10.761648,-1.4228623,-3.640816,-0.7228693,0.28490925,-7.485282,-4.3547244,-6.6224394,143.50408593985966,0.053558349609375,1
-212.37503,131.34346,-25.56301,89.74861,-22.230034,-28.390926,6.50907,-26.028683,-5.142097,-6.2493615,1.5366828,-12.872286,-13.259106,11.031202,-9.474102,-4.1522074,0.965937,-3.4840817,-3.6830308,-11.290671,258.34144595318173,0.086456298828125,0
-252.89407,158.20447,-22.399704,48.114716,-36.053555,-56.417183,-14.391952,-17.412554,7.811032,-9.089903,-10.620242,6.6413107,-14.758212,-14.230198,-8.799161,-15.722392,-9.52701,1.796431,-2.6499138,-7.08039,270.23448925086166,0.089691162109375,0
-200.41531,211.20697,-33.206978,29.616184,-1.6118019,2.0457494,17.11258,-19.950603,2.4741554,1.4767772,-12.839714,-5.5879045,-6.6826096,-5.9878054,-8.582721,-1.5453756,-2.2059846,-6.9795313,-1.0654666,-9.621513,137.3402054970031,0.03961181640625,1
-226.08063,88.98139,-67.00963,56.376514,-33.564053,-34.6655,1.102606,-9.555447,5.774371,-25.282019,-15.824274,-10.571337,-20.16537,-6.483479,-16.35856,-21.209791,-20.157625,-4.81386,3.9343846,3.3782852,406.7818537905953,0.125823974609375,0
-198.13518,125.73071,-51.69211,58.196095,-58.171524,-16.874405,-1.9514965,-43.124752,-1.7054384,-23.677813,-17.288685,-8.226385,-6.9363093,1.2680914,-11.122889,-0.3264219,-2.8344793,-7.3354406,-4.3289795,-9.714118,299.92248809729523,0.11322021484375,0
-210.2815,159.6438,-39.353607,50.892124,-11.595889,-17.135284,2.6426907,-16.618664,11.080975,7.2514815,3.8509579,-5.071748,-9.038574,0.3715105,-9.051789,-1.4078041,-8.460795,-7.657951,5.435851,-5.864044,304.2618301254236,0.064178466796875,0
-231.36633,101.51154,-12.108225,109.122086,-15.882269,1.1347575,-5.6456137,-24.726332,6.689692,-16.455185,6.8601146,-9.756703,-12.993814,6.0335217,-11.193992,-0.12089366,1.5122324,-5.3354793,4.2847986,1.0801439,0.0,0.154693603515625,1
-223.85797,119.536224,-3.04201,81.99329,-48.35055,-27.397564,19.071175,-28.015587,-7.78841,-9.548727,-8.98093,-12.197666,-12.031584,0.11497849,-12.8456135,-1.1321795,-6.3598175,-18.548634,-8.721344,-11.274803,307.65644647551085,0.085052490234375,0
-222.73547,149.33755,-51.716908,20.92244,-43.801323,-43.782684,-0.98989534,-22.11528,-7.86295,-14.242777,-10.392069,-0.46727228,-10.010032,-9.49255,-24.568274,-14.233755,3.2591558,-8.267444,-10.093951,-7.950001,341.1683295755847,0.06884765625,0
-169.188,183.56366,-34.399433,59.35409,9.416581,-9.710956,22.509102,2.1592617,7.334944,0.19035101,0.4417193,4.285936,0.0066284835,7.376485,2.844068,4.344532,6.759552,2.077429,3.2415228,4.8340178,73.5348683852497,0.04229736328125,1
-185.01924,136.39078,-64.76083,41.015625,-9.167258,-5.5496874,-6.577211,-26.743496,14.316929,-14.8221,-15.29381,6.286969,-9.33989,-12.929432,-15.279127,-9.113769,-8.301934,-6.3581147,6.1337757,14.313745,407.8500151408262,0.0533447265625,0
-193.34715,161.16498,-40.003693,56.308792,-7.325901,-24.432188,1.3702998,-27.946598,-2.8601298,2.7467582,-2.9120846,1.016489,-3.9678755,-4.3476763,-9.049599,2.547431,-0.5775422,-2.8723068,13.007744,-0.14717746,331.4026419555665,0.051055908203125,0
-202.47858,179.46333,-38.555622,47.286434,-9.214137,11.655142,-6.634386,-31.91995,18.29147,-8.689358,-2.0018475,-5.0309243,-15.742161,3.8950572,-16.173107,-10.896759,-3.9779384,-8.399931,0.47871765,-1.8006175,166.45295119410312,0.034393310546875,1
-210.2115,158.76941,0.7473725,42.326847,-1.6309023,-24.62283,-14.86383,-17.508688,-11.14534,-15.667358,-3.7830281,-4.472171,-2.980698,5.0411367,-3.0487835,4.0965796,-0.7485056,-6.7578754,-0.91520864,-5.0411406,297.181771861586,0.04559326171875,1
-195.34007,204.12357,-31.843147,37.82386,10.429022,0.51885575,25.236492,6.0910597,3.251038,-8.169527,-1.3556707,3.9698539,-2.6705725,5.305068,-1.3816977,-3.8816013,0.42352444,3.8427148,8.10247,5.7711926,0.0,0.033843994140625,1
-280.769,92.22145,1.8667245,111.21332,-34.43461,-54.99818,-11.791932,-11.948761,6.8583946,-27.13292,-4.5978665,5.5347376,-13.018639,-5.9965005,-16.382809,-3.6844425,-12.589287,-21.603128,-3.9031496,-10.874124,287.63074867255386,0.140777587890625,0
-306.29724,196.99072,20.184937,36.53511,-8.694283,-5.286338,-5.949046,-37.45226,-15.422932,-8.830471,4.426425,1.5778625,-16.611221,5.2494106,1.3008776,-9.527288,-0.66405725,-5.713051,-7.785323,-5.4172573,147.1477155105872,0.037628173828125,1
-193.26831,148.10559,-77.07062,14.666894,-44.93614,-35.289948,-5.443099,-13.639764,25.207977,-8.588191,-26.42809,-2.5443277,-7.840823,-18.156713,-12.592586,7.0962877,-1.6688108,-7.609211,-0.43239808,-7.366128,233.42592957214816,0.083251953125,0
-304.604,152.2946,-6.0524282,36.039116,-19.832237,-21.902699,-21.834831,-25.049974,11.1954775,-13.325279,-22.813213,-8.599224,-11.0229,-12.718538,-12.600828,-8.686459,-13.012825,-12.6527195,-15.962561,-14.407099,330.6710507399926,0.05047607421875,0
-245.42197,187.18927,36.252445,39.019463,-12.834743,-24.279648,-9.178766,-15.10247,6.8339443,-3.592247,-22.727922,-5.539097,-2.0265708,-16.866455,-11.537956,0.99336624,-5.9522147,0.31529504,6.5710726,-4.0034456,0.0,0.04205322265625,0
-257.81372,157.50949,8.5101,19.251266,3.6158428,-9.716668,8.909043,-2.754705,-18.362246,-25.375013,-23.43722,-15.049761,-8.87292,-6.7913094,-19.345736,-12.912775,2.1927938,-9.372499,-4.335336,3.6392472,159.32506353627457,0.02838134765625,1
-208.79414,146.04517,-44.858093,7.9623375,-33.431564,-5.0054703,5.2720027,-10.703212,17.546614,-8.420407,-7.3857136,-0.79001355,-2.7858386,2.605275,-15.389051,-1.6092924,-5.521758,-16.799225,7.3853016,12.452518,417.1229711534296,0.0682373046875,0
-290.3246,136.21838,13.761188,29.074493,-9.386339,-19.813555,-14.038065,-27.335636,-12.814406,-6.807457,-7.259054,-10.815846,-10.129203,-2.2822282,-2.9136286,6.102685,-2.4919622,-15.927866,-1.3051461,-2.6929307,297.5604654559725,0.053375244140625,0
-259.03876,111.66835,-41.51126,37.049458,-17.0951,-37.01523,-0.55539674,-1.34811,-2.5169601,-13.873901,-6.283276,-10.641969,-14.828919,-3.9754536,-13.276268,-10.215998,-8.698742,-6.3697405,-1.4529598,-14.251867,343.21277554437023,0.09954833984375,0
-277.52463,168.04672,26.449911,50.015038,-10.721125,-17.724764,-4.154779,-27.756172,-16.62474,-22.015629,-14.732769,-2.9700007,-10.530062,-0.9305639,-3.3813002,-4.7054324,1.9869847,-1.7484121,-2.830597,-5.9332466,234.0556886851796,0.037689208984375,1
-219.00104,168.24747,-74.66255,45.23826,-20.462822,-13.871028,0.6670046,-45.713882,-11.552344,-12.127754,-13.293652,-2.0477955,-4.7335467,-6.671606,-16.087452,-11.849913,-13.544733,-10.250107,-7.4934363,-13.246093,187.8110632365648,0.10162353515625,1
-247.77821,110.68352,8.045917,95.91027,-35.223633,-41.56646,11.707085,-20.969095,-21.012733,-16.754578,-1.805999,-3.9038665,-10.087653,0.62918305,5.301256,0.19437368,-9.447331,2.609098,-4.4120398,-6.918852,288.1738903438538,0.09442138671875,0
-238.43971,178.45078,-13.478545,42.296837,-10.926269,-4.135935,-5.1286583,-37.054306,-4.8531184,-11.169353,-11.988633,-9.814217,-5.3394575,6.7846303,-16.54426,-4.4007072,-1.8957982,-18.117651,3.452369,-4.206088,207.22906983814624,0.033660888671875,1
-169.81764,138.29927,-83.11252,75.00835,-14.662865,-10.922045,-7.59849,-20.330517,20.510025,-27.717167,0.49118465,13.9647,-15.292281,5.8812065,-1.6823792,-5.2584944,-5.5173907,-5.3317842,2.0796647,-3.263571,282.87289495809466,0.196197509765625,0
-199.3382,182.65167,-49.058453,60.169575,-13.3706875,-21.85479,-16.403816,-44.589928,1.7875834,-8.616793,-13.595274,-4.0735245,-2.5265772,4.489628,-21.519197,-18.84189,-4.6112127,-16.022095,-16.679573,-10.676419,123.18562142875592,0.06097412109375,1
-198.18246,144.2211,-14.017668,73.35571,-26.917957,-19.207275,3.3175154,-2.115179,17.231773,-17.111311,-9.634975,-3.502301,-7.3395247,-5.7487974,-9.579956,0.7688278,-10.72602,-9.463438,-3.0856204,-11.454346,269.4439968634373,0.086151123046875,0
-216.59686,132.20544,-55.27744,62.54431,-51.868538,-31.777393,-4.470845,-29.926325,6.910247,-19.445852,-10.565221,-6.4663563,-11.597578,-2.6687565,-15.424999,1.3083469,-3.725013,-6.096574,-0.994355,-14.176462,246.6096146461989,0.12933349609375,0
-194.48917,157.25377,-30.089178,35.744305,3.8093297,-3.9095793,8.882122,-6.5398493,8.016263,-2.2603478,4.593013,1.0203967,-14.931229,2.8087945,-6.895443,-5.0876803,6.4540296,-6.729076,0.6153903,-1.9591162,169.86834313204884,0.04522705078125,1
-221.58975,175.91882,-95.43712,43.13895,-24.258253,-36.506012,17.239174,-22.888672,-8.713724,-13.001286,-13.803548,0.81401604,-11.683366,3.2220793,-1.397151,-8.923339,0.564134,-6.431336,-7.170355,-6.2551923,205.84383175231807,0.08612060546875,1
-214.8739,163.28012,-39.945457,49.7718,-7.791298,-1.9590788,9.387198,-13.772318,24.565193,6.4041457,-9.053419,12.106147,10.662635,-14.207931,-12.053882,10.468308,-6.9440165,-4.606578,5.434186,-0.49431133,303.5219880666265,0.04779052734375,0
-222.14044,172.88199,-42.761982,30.221708,-54.72557,-2.1176991,9.429704,-35.446632,-3.2609906,3.801474,7.2453203,-17.864346,-0.56491446,1.8157258,-21.630611,6.2459955,-15.025795,-28.650234,-13.055023,-12.391878,136.45997473858105,0.09442138671875,1
-247.45583,172.18283,-64.545364,20.520195,-2.5577898,-34.919636,-35.97892,-22.65038,1.686295,-16.49242,-0.6394625,0.21579729,-13.354711,-3.9109602,-19.498234,-7.489024,0.6589352,-18.222385,-0.7643523,-2.2864344,255.2142643145187,0.073333740234375,0
-248.21559,146.92892,-43.111496,7.5018992,-29.503723,-28.893234,-7.4009123,-25.641937,-2.568846,-9.262686,-23.432316,-9.113784,-0.6928189,-10.260338,-26.518614,-7.6451597,0.9693133,-16.148205,-9.9868355,-1.3850595,377.9592008073766,0.064666748046875,0
-311.21576,122.479004,17.111683,43.01953,0.5815171,-20.020594,-21.00748,-23.849205,-3.1212401,-17.08112,-11.111536,5.7373447,-7.847864,-2.656116,-0.64671564,-6.5831943,-4.983492,-8.739935,-7.8352194,-8.231023,328.84568961376743,0.0570068359375,0
-260.24905,113.95059,-25.769724,72.44003,8.27528,-31.669434,-3.5456305,-20.688774,-11.4909725,-11.75705,-12.481517,5.7205696,4.138723,-0.67557245,-3.3045864,0.7017032,5.9913425,-1.530764,-3.8152618,-1.1866981,0.0,0.101226806640625,1
-203.54335,160.25931,-33.389565,43.361,-6.9502635,-23.815506,11.964029,-24.810875,-22.41325,-14.59269,-15.184394,-4.3495007,-14.295577,-9.706472,-7.27497,-20.299799,-16.646812,-10.247681,-12.335033,-9.686318,156.71134038325565,0.053375244140625,1
-136.61304,181.39175,-43.50011,16.087317,-32.86324,-4.9194145,2.6337807,-23.917156,9.105012,-10.743154,-7.624056,-6.6210136,-18.30947,3.8297043,-0.6593337,-5.247188,-5.483614,-6.001828,-6.5435886,-14.764619,663.9131675411854,0.074554443359375,1
-249.2643,129.7593,-28.62513,46.34977,-16.398674,-40.48486,-16.631124,-1.4422982,-3.4988377,-12.750828,2.8735642,-5.4585886,-5.1188307,-7.281738,-9.397869,-7.666367,-20.507622,-12.64933,-8.467611,-1.271364,366.7050133723288,0.07513427734375,0
-273.2961,114.92597,-45.13111,45.075943,-9.423929,-19.870762,-20.237461,-38.73434,6.651369,-10.345297,-18.646292,-0.24615693,-5.257142,-5.784591,-12.911706,-2.7184992,0.25004655,1.7105889,13.861256,8.888069,435.4835678191192,0.06298828125,0
-252.16821,170.56938,21.003458,66.94121,21.064522,-2.2531445,7.998657,-10.848009,-8.014418,-15.339244,-13.651176,-15.6710825,-16.989304,5.273876,-9.825696,-16.401438,-0.79286706,-8.700656,-1.3471731,1.1306813,146.20652206554735,0.025421142578125,1
-194.5929,165.8339,-30.012249,62.77277,-26.403727,-46.482334,-7.5920763,-20.146687,-9.888128,-21.16223,-14.272942,-2.2451754,1.4990613,-0.4755838,-15.378809,-6.3301973,-10.265394,-15.057121,-5.832593,-9.6580925,326.0028932641006,0.07073974609375,0
-207.43904,151.82578,-10.694506,79.33487,-3.8740664,-13.944469,-2.760851,-19.563663,8.523307,-6.0710526,-5.54171,-8.669958,-6.990221,10.984087,-8.467223,-7.9551334,0.71815085,-4.528671,-1.1209977,-8.2577305,184.77179376196617,0.070556640625,1
-198.1839,112.5821,-45.27642,103.74509,-31.79347,-9.346887,-15.757032,-19.51012,6.3352823,-45.743576,-3.8470933,-13.921305,-19.699127,0.14435434,-20.771385,-1.2455499,-7.8407383,-16.247505,-6.249357,-10.258293,161.8285801233245,0.163177490234375,1
-221.53207,136.93341,-34.15864,55.437492,-9.21465,-47.15932,-25.98743,-21.064,-32.0598,-36.97287,-9.400524,-9.65066,-6.3191776,-7.2980523,-17.784939,-4.430628,-4.5316224,-12.826635,-12.332203,-12.136251,266.6107490229031,0.0667724609375,0
-188.38028,159.48608,-78.73448,43.221703,-14.060894,-28.498554,-7.5822306,-14.9134865,14.7725725,-11.395187,-10.476767,-1.0367314,-14.764011,-10.575174,-7.7533197,-0.9362367,-10.914883,0.1285646,15.730238,5.6989317,415.0828179924718,0.0821533203125,0
-194.84633,168.18738,-38.88878,63.87371,-4.3870306,-0.74325025,-24.238293,-55.73814,3.341465,-15.151674,-7.7537785,-5.0918,-2.8102403,21.993193,-21.07079,-12.667276,-1.4448211,-36.29296,-23.317585,-9.587644,171.68493408412692,0.050567626953125,1
-247.83276,167.94824,-1.9245917,51.197968,-16.005459,-22.236126,-20.90762,-31.749142,11.005589,-13.462502,-25.233402,-5.7550993,-11.574692,-9.116697,-7.5199804,-12.134626,-17.895535,-13.367533,-7.3852158,-7.974003,268.2584250874468,0.03863525390625,0
-183.64569,140.00682,-42.758347,29.181908,-26.38758,-9.605452,3.5129762,-11.734497,18.492228,-16.82297,-23.765825,-16.449127,-19.110075,-1.8893659,-16.570248,-13.160989,-1.2312744,-1.4251875,1.2656629,-6.172183,336.81882415268103,0.060546875,0
-217.24962,192.66055,-41.551895,56.488396,5.176571,-1.3708673,24.043789,-8.674651,10.033657,-1.3415745,-5.205685,7.6513624,1.2296786,10.4232,1.4197068,-3.5514185,6.8163533,4.6277637,2.8046794,5.7761517,75.38532219982453,0.03228759765625,1
-219.90353,183.13441,-36.521385,47.957447,-26.556566,-16.458649,10.836737,-26.0331,-0.8561487,-14.201912,-13.612886,2.9191298,-5.3875127,4.6686416,-2.996411,-15.908953,-6.318158,-0.51111174,-11.262075,-7.483136,194.38857804537653,0.047210693359375,1
-308.7552,170.44,33.870163,30.181578,-1.8192663,-29.407797,-14.6036625,-16.988426,-14.629906,-4.824073,-10.126968,-8.267248,2.9595919,0.1346761,-11.89378,-8.755186,-2.935668,-7.9137,-8.807237,-11.233172,318.3028202606881,0.03466796875,0
-312.71304,171.30905,46.75383,23.34276,-4.288583,-6.69716,11.095834,-11.373866,-12.602435,11.121588,0.13140446,-11.7599745,-3.6447906,-5.386243,-13.057983,-10.470797,-4.711528,-7.8810334,-11.092061,-5.154334,185.8817272662573,0.016021728515625,1
-273.61102,133.00339,-1.0669668,19.458225,1.820842,-31.810307,-27.116734,-7.9806476,11.713867,-13.31702,-23.76482,-2.767537,-19.413815,-22.946812,-5.966093,-13.35308,-12.004785,-6.176996,-5.6115127,4.948774,368.9805690138457,0.044586181640625,0
-227.27203,186.35516,-62.176304,69.282745,-12.505154,-6.075304,16.306011,-24.485188,6.444812,-5.4549837,1.359652,-2.7458105,-23.091059,4.609849,-5.0903287,-16.709753,-3.1415648,-6.7786326,-3.8518047,-1.3372674,145.02136829065964,0.079437255859375,1
-236.19983,134.49089,-7.742181,34.793327,-0.18915176,-15.492977,-19.100468,-22.499218,1.6919649,-17.99718,-17.902218,-5.3247933,-18.739265,-11.898585,-5.234755,-9.339572,-13.857541,-6.296007,2.263575,-6.5962715,374.61825829193,0.0504150390625,0
-250.84418,169.16592,-12.425463,48.92331,-26.01994,-9.456346,10.022434,-28.594572,9.5629015,6.530553,0.10591304,2.612998,-8.489149,3.770216,-8.87961,-5.4874573,2.708246,-11.250079,0.5118673,1.6535435,156.5772500231564,0.046539306640625,1
-255.1567,164.80724,-14.583124,8.057788,-26.115204,-23.266285,-5.5977926,-17.859219,-1.1861451,-4.9495625,-9.559036,-6.003859,-9.120237,-12.174274,-16.762114,-6.795732,-11.106718,-10.843719,8.191718,9.450406,384.1204612152265,0.05157470703125,0
-224.32584,154.2276,-24.443527,47.17356,-2.4283752,-13.556181,-11.867933,-14.833136,14.526739,-8.415621,-4.128601,-5.2638645,-22.369335,-7.915631,-6.68451,3.0882359,2.323127,-8.061876,-1.8779486,-4.8215623,231.6355306096038,0.13037109375,0
-248.4399,149.63309,-22.818668,77.98043,-30.56098,9.36668,1.5003394,-40.561394,10.448956,-12.7466755,1.4128276,-8.403778,-17.072016,21.481758,-4.1768637,-10.406368,4.6939497,-6.275117,-4.6410923,-2.294703,0.0,0.15533447265625,1
-280.50266,143.66664,-10.719978,47.917755,-0.24981785,-7.196562,-7.993189,-35.715225,-3.7082896,-2.8228486,-14.851299,-13.404037,-10.777027,-1.5957836,-7.1299343,-5.911831,-1.9548548,-6.549467,-4.502764,-2.7266536,210.8019209719848,0.0625,1
-265.46936,115.85353,-17.000874,121.89449,-14.776055,-16.58374,25.635668,-24.53322,-0.6380863,-20.978674,-10.785234,6.9133644,-20.571705,1.0450321,3.2936652,-6.9587336,0.47932458,-4.4422326,-0.26335967,2.7062914,157.6905436879664,0.1275634765625,1
-320.88623,94.000824,6.2625227,40.316826,0.8803703,-24.957294,-20.226694,-5.369254,14.831463,-17.252216,-12.91329,8.346559,-22.88221,-19.671959,-5.4108443,-15.200575,-6.1465445,-0.956022,-3.2875896,-0.11990299,312.83678195329924,0.14166259765625,0
-203.30074,162.29109,2.634212,45.079105,-33.835304,46.098816,6.7845125,-61.866737,-16.161171,-14.931246,7.970529,-6.739787,-5.7951984,10.828667,-12.445456,-10.208756,-5.424714,-1.2502896,-11.836511,-9.221424,143.6820781437963,0.1065673828125,1
-181.03491,171.15384,-20.317371,45.051437,-5.0719976,17.155796,2.8368573,-14.424624,11.054079,-13.315937,1.2534305,-6.5226984,-10.597797,5.998807,-13.7511215,-11.541805,-5.6938705,-6.496088,-3.2485375,-4.9233084,139.33741563428782,0.04254150390625,1
-254.7793,90.45905,-58.747963,59.59662,-27.836632,-44.12073,-10.6413,-17.829071,-19.174412,-30.685303,-8.403566,-7.0948834,-12.270376,-17.123333,-18.85967,1.8568356,-3.5814629,-11.675184,-10.968139,-14.426963,313.4800222721314,0.143524169921875,0
-232.33002,201.68066,-43.305176,22.247084,-16.047592,-6.3095465,-3.641007,-37.651344,-7.028331,-24.498852,-13.166611,0.032588243,-21.873028,2.1220303,-12.708273,-15.840977,9.746983,-14.474639,-9.793227,4.541085,159.877603050149,0.0458984375,1
-166.87837,203.03445,-77.74472,45.311127,-9.85777,7.5194798,31.499586,-38.86419,-9.314823,7.1089225,2.742365,-7.346809,-13.857031,12.467215,-3.7422628,-9.827158,3.690992,-3.6628132,0.32284713,4.051425,167.81977386396375,0.07159423828125,1
-231.41449,187.00482,-72.19275,-2.6406322,-2.1091597,13.149539,-8.973349,-42.826195,-5.923771,6.160841,17.056772,-1.0179174,-14.781395,8.41552,-6.4274697,-18.202896,-11.939932,-16.669601,-6.069039,-7.919636,207.24747737872784,0.09765625,1
-218.23651,162.72682,-49.397026,41.513973,-46.179276,-32.544746,-10.627172,-44.694016,-3.1185176,-12.700005,-14.164274,-0.4730886,-9.37718,-9.167814,-11.300913,-0.9627026,-4.0702085,-3.399844,6.737925,-3.637383,236.05120924947173,0.0677490234375,0
-230.7865,153.2218,7.882412,40.277805,7.8064537,5.082148,18.962114,-9.569252,0.34163582,4.959412,-2.0624402,0.5185638,-6.901211,-2.194373,-1.560734,-6.190215,-2.9261963,-6.3256655,-3.0722566,-0.20739575,238.4019734939244,0.02349853515625,1
-226.35944,161.49564,-43.411232,59.896076,-16.738003,-10.606058,12.362139,-63.371307,-18.054152,13.862175,-7.30497,-10.155176,-17.749546,1.072812,-2.0476642,-12.477478,-0.8593424,-9.533092,-9.133612,-3.0417898,194.5205507959711,0.045745849609375,1
-274.50156,107.245514,2.045821,27.241299,-24.534224,-11.372772,-10.08889,-23.146278,9.28944,-11.365159,-14.743253,-0.4513811,-13.199933,-9.255463,-2.6410313,3.2946224,8.036519,17.500528,20.96865,7.7060103,493.4168480096898,0.114715576171875,0
-350.81384,136.0237,22.166565,58.066338,18.34682,11.656086,15.66486,-9.3628845,-5.5439234,-20.437702,-22.665829,-13.899765,-16.3172,-9.507451,-24.3587,-23.175488,-2.5967407,-6.76353,-4.808429,0.9907881,189.04119654539187,0.038055419921875,1
-187.50507,147.59904,-17.371769,65.16879,-2.1944633,-5.4097433,12.029632,-6.7407794,10.33234,-2.8431292,2.6165617,-1.4781541,-10.251991,-1.7739027,-9.350626,-3.579955,-8.732113,-5.156782,6.022583,-3.9903579,321.73789793042647,0.04278564453125,0
-215.20683,196.04834,-29.673058,36.496986,-6.018449,-7.6904554,-4.659258,-26.365788,5.0615654,-4.4191165,6.052679,2.2728755,-18.424896,4.5389853,-12.769789,-12.972445,0.025020778,-16.840727,0.94998085,-5.7861195,146.06036933427944,0.039306640625,1
-242.55136,197.69345,-14.823204,66.328316,12.68539,-2.1393948,-5.11861,-32.02254,4.4254017,-7.170635,-19.849827,-11.741529,-1.9210615,11.849943,-9.4576845,-8.373685,2.7778933,-11.829191,-4.737908,2.5315146,0.0,0.044403076171875,1
-292.1643,163.49112,26.979801,4.780388,-39.132908,-13.147827,-4.5458517,-32.058598,-1.285932,-8.951224,-25.553574,-3.7337387,-8.124231,-11.076887,-4.1443152,-15.395626,-18.06289,-7.8097496,-12.480567,-15.435001,318.7463434905636,0.0384521484375,0
-247.13855,102.46231,-22.635525,56.59856,-47.709866,-21.709053,0.82717824,-31.05286,-2.3939195,-12.743115,-10.768366,-8.635954,-14.599514,-13.979843,-10.3712845,0.362961,-5.6792593,1.9880345,6.0638175,1.7502335,368.55836831711713,0.141998291015625,0
-222.54298,172.30978,-78.4982,53.60707,-16.92428,-41.698666,-4.9640636,-9.020796,1.1801094,-18.067867,-14.0738125,0.2193988,7.393959,-3.316873,-12.969761,-0.8595736,-10.419876,-14.633263,-11.950889,-9.025419,321.5481662961037,0.096343994140625,0
